,trail_id,name,area_name,city_name,state_name,country_name,popularity,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,length_miles,elevation_gain_feet,latitude,longitude,difficulty,features_count,activities_count
1647,10281044,Deep Creek Waterfall Loop,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,14.0884,1,loop,4.5,114,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",2.699992453878,456.000014592,35.4643,-83.43433,easy,6,4
1648,10032536,Kephart Shelter via Kephart Prong Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,13.1938,1,out and back,4.5,91,"['dogs-no', 'forest', 'kids', 'views']","['hiking', 'trail-running']",3.8999891000460005,833.000026656,35.5858,-83.3583,easy,4,2
1649,10034655,Forney Ridge Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,12.7922,3,out and back,4.5,57,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",10.699970094998,2769.000088608,35.5568,-83.49607,moderate,5,4
1650,10028063,Shuckstack Tower via Appalachian Trail,Great Smoky Mountains National Park,Fontana Dam,North Carolina,United States,12.5652,5,out and back,4.5,60,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",6.5999815539240005,2244.000071808,35.46045,-83.81108,hard,7,7
1651,10026408,Big Creek Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,12.4711,5,out and back,4.5,89,"['dogs-no', 'forest', 'kids', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",10.399970933455998,1312.000041984,35.7519,-83.11021,hard,4,7
1652,10032538,Newfound Gap to Clingmans Dome Trail,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,12.0876,5,out and back,4.5,52,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running']",14.899958356586001,3841.000122912,35.61035,-83.42528,hard,6,4
1653,10302565,"Deep Creek, Loop and Indian Creek Loop Trail",Great Smoky Mountains National Park,Bryson City,North Carolina,United States,12.0261,3,loop,4.5,96,"['dogs-no', 'kids', 'waterfall']","['hiking', 'trail-running']",4.699986864158,629.000020128,35.46393,-83.43495,moderate,3,2
1654,10030322,The Boogerman Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,11.5778,5,loop,4.5,100,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",7.299979597522,1128.000036096,35.63138,-83.08809,hard,7,5
1655,10111323,Charlies Bunion via Kephart Loop,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,11.2281,7,loop,4.5,39,"['dogs-no', 'forest', 'views']",['hiking'],13.799961430932001,3677.0001176640003,35.5858,-83.3583,hard,3,1
1656,10037754,Mount Sterling Overnight Loop Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,10.1972,5,loop,4.5,29,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running', 'horseback-riding']",16.899952766866,4281.000136992,35.75146,-83.10969,hard,6,5
1657,10030852,Gregory Bald via Twentymile,Great Smoky Mountains National Park,Robbinsville,North Carolina,United States,9.7833,7,loop,4.5,40,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'horseback-riding']",15.499956679670001,3759.000120288,35.46735,-83.87679,hard,5,4
1658,10033602,Smokemont Loop Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,9.492,3,loop,4.0,60,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",5.899983510326,1407.000045024,35.5556,-83.31197,moderate,6,6
1659,10111483,Silers Bald and Forney Creek Loop Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,9.4394,7,loop,4.5,18,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",18.599948015604,5216.000166912,35.55707,-83.49615,hard,6,7
1660,10111306,Cataloochee Divide Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,9.2298,5,out and back,4.5,45,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",13.799961430932001,2791.000089312,35.63257,-83.045,hard,4,5
1661,10028071,Noland Divide Trail,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,9.0749,5,point to point,4.0,37,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'horseback-riding']",11.099968977053999,4783.000153056,35.45919,-83.43792,hard,6,4
1662,10239506,Flat Creek Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,8.9319,3,out and back,4.5,49,"['dogs-no', 'forest', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'nature-trips', 'trail-running']",5.099985746214,820.00002624,35.57313,-83.18052,moderate,7,4
1663,10258452,Appalachian Trail: Charlie's Bunion and Kephart Loop,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,8.4625,5,loop,5.0,20,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",16.399954164296,4550.0001456,35.60952,-83.44666,hard,6,5
1664,10030314,Silers Bald Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,8.2451,3,out and back,4.0,31,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",8.99997484626,2208.000070656,35.55683,-83.49607,moderate,3,5
1665,10313370,Deep Creek to Clingman's Dome Loop,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,8.0032,5,loop,5.0,17,"['dogs-no', 'forest', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'horseback-riding']",35.199901620927996,7467.000238944001,35.45982,-83.4385,hard,4,6
1666,10240347,Deep Creek Martin's Gap Sunkota Ridge Trail Loop,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,7.9899,3,loop,4.0,24,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'paddle-sports', 'trail-running', 'walking', 'horseback-riding', 'whitewater-kayaking', 'fly-fishing']",13.399962548876,2857.000091424,35.464150000000004,-83.43449,moderate,7,12
1667,10036690,Fork Mountain Loop Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,7.8576,5,loop,4.5,10,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",18.199949133548,4678.000149695999,35.70021,-83.09743,hard,5,6
1668,10268015,Purchase Knob Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,7.3388,1,out and back,4.0,24,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0.8999974846259999,183.000005856,35.58625,-83.06837,easy,6,4
1669,10257709,Little Cataloochee Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,7.3191,3,out and back,4.0,31,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'nature-trips', 'horseback-riding']",10.199971492428,2345.00007504,35.67639,-83.08731,moderate,5,4
1670,10037743,Bradley Fork and Chasteen Creek Loop Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,7.1128,3,loop,4.5,18,"['beach', 'dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",16.599953605324,3556.000113792,35.56294,-83.31057,moderate,8,8
1671,10111166,Newfound Gap and Low Gap,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,7.0897,5,point to point,4.5,6,"['dogs-no', 'views']","['backpacking', 'hiking', 'trail-running']",31.299912520882,6115.000195680001,35.55655,-83.49595,hard,2,3
1672,10111674,Little Tennessee Lakeshore Trail,Great Smoky Mountains National Park,Fontana Dam,North Carolina,United States,7.0721,5,point to point,4.5,16,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips']",32.599908887564,5459.000174688,35.45901,-83.53806,hard,6,6
1673,10033598,Indian Creek and Sunkota Ridge Trail,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,7.029,3,loop,4.0,19,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",11.49996785911,2076.000066432,35.46417,-83.43438,moderate,6,5
1674,10247003,Forney Creek Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,7.0147,7,out and back,4.5,19,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",22.99993571822,4878.000156096,35.55696,-83.49619,hard,4,5
1675,10111988,Rough Fork Trail,Great Smoky Mountains National Park,Maggie Valley,North Carolina,United States,6.9996,3,out and back,4.0,15,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",12.299965623222,2293.000073376,35.6161,-83.12108,moderate,4,6
1676,10034661,Mingus Mill and Newton Bald Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,6.8189,5,point to point,4.5,16,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'trail-running', 'horseback-riding']",10.099971771914001,3008.000096256,35.52091,-83.30918,hard,5,6
1677,10287515,Appalachian Trail: Fontana Dam to Davenport Gap,Great Smoky Mountains National Park,Fontana Dam,North Carolina,United States,6.6906,5,point to point,5.0,15,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",75.599788708584,17490.00055968,35.45184,-83.80168,hard,5,5
1678,10258640,Ferguson Cabin Trail Loop,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,6.5462,1,loop,4.0,24,"['dogs-no', 'kids']","['hiking', 'walking', 'horseback-riding']",1.0999969256539999,141.000004512,35.58205,-83.07052,easy,2,3
1679,10029231,Big Fork Ridge Loop Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,6.5239,3,loop,4.0,14,"['dogs-no', 'forest', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding', 'fly-fishing']",8.99997484626,1863.000059616,35.61729,-83.11951,moderate,4,8
1680,10350178,Forney Ridge Trail to Clingmans Dome Loop,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,6.2416,3,out and back,5.0,13,"['forest', 'views', 'wild-flowers', 'wildlife']",['hiking'],4.49998742313,1102.000035264,35.5568,-83.49606,moderate,4,1
1681,10029206,Shuckstack via Twentymile,Great Smoky Mountains National Park,Robbinsville,North Carolina,United States,6.1803,5,out and back,4.0,21,"['dogs-no', 'forest', 'river', 'views']","['backpacking', 'hiking']",10.399970933455998,2618.000083776,35.46741,-83.87679,hard,4,2
1682,10015682,Twentymile Loop Trail,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,6.1063,3,loop,4.5,30,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",7.699978479578,500.000016,35.46718,-83.87698,moderate,5,7
1683,10258639,Spruce Fir Self-Guiding Nature Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,6.0922,1,loop,4.0,20,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0.299999161542,26.000000832,35.5956,-83.45901,easy,6,4
1684,10259218,Road Prong Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,6.0183,3,out and back,4.0,22,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",5.999983230840001,1840.0000588799999,35.60949,-83.4465,moderate,7,5
1685,10253737,Cherokee to Clingmans Dome via 441,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,5.9183,1,point to point,4.5,13,"['ada', 'dogs-no', 'forest', 'kids', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['nature-trips', 'scenic-driving']",22.99993571822,5180.0001657600005,35.50533,-83.30143,easy,9,2
1686,10398300,Lonesome Pine Overlook,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,5.9052,5,out and back,4.5,28,"['dogs-no', 'forest', 'views', 'wildlife']",['hiking'],6.5999815539240005,2273.0000727359998,35.45958,-83.43861,hard,4,1
1687,10264326,"Appalachian Trail, Lost Cove, and Lakeshore Loop",Great Smoky Mountains National Park,Fontana Dam,North Carolina,United States,5.6407,7,loop,4.0,18,"['dogs-no', 'forest', 'lake', 'views']","['backpacking', 'birding', 'fishing', 'hiking', 'nature-trips']",10.999969256540002,2919.000093408,35.46104,-83.81105,hard,4,5
1688,10291425,Fontana Dam To Fire Tower,Great Smoky Mountains National Park,Fontana Dam,North Carolina,United States,5.5558,3,out and back,4.5,15,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",8.99997484626,2526.000080832,35.45235,-83.8026,moderate,2,4
1689,10111184,Balsam Mountain Trail to Appalachian Trail Junction,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,5.5398,3,out and back,4.5,4,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",19.49994550023,2965.00009488,35.63363,-83.17906,moderate,6,8
1690,10235708,Chasteen Creek Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,5.4242,3,out and back,4.0,16,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",10.399970933455998,2654.000084928,35.56269,-83.31071,moderate,7,9
1691,10302284,"Twentymile, Gregory Bald, and Shuckstack Loop",Great Smoky Mountains National Park,Robbinsville,North Carolina,United States,5.3361,7,loop,4.5,12,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",17.499951089950002,4370.00013984,35.46749,-83.87672,hard,6,5
1692,10111285,Caldwell Fork Loop,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,5.2853,7,loop,4.0,10,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'snowshoeing', 'trail-running', 'horseback-riding']",16.399954164296,3435.0001099200003,35.63137,-83.08812,hard,5,6
1693,10293654,Kephart Prong Trail - Charlies Bunion - Mount LeConte,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,5.1917,7,loop,5.0,4,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers']","['backpacking', 'birding', 'hiking', 'nature-trips']",25.099929849014,6824.000218368,35.58572,-83.35803,hard,5,4
1694,10389405,Hemphill Bald via Cataloochee Divide Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,5.154,3,out and back,4.5,11,"['river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",6.199982671868,1335.00004272,35.58202,-83.07022,moderate,4,3
1695,10259333,Deep Creek Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,5.0968,3,point to point,4.5,15,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",14.099960592474,921.0000294719999,35.59945,-83.42296,moderate,6,8
1696,10013980,Enloe Creek Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,5.0087,3,out and back,3.5,10,"['dogs-no', 'forest', 'river', 'views']","['backpacking', 'camping', 'hiking', 'trail-running', 'horseback-riding']",6.49998183341,2375.000076,35.60892,-83.2232,moderate,4,5
1697,10308036,Deep Creek/Indian Creek Loop,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,4.9242,3,loop,4.0,9,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",12.99996366682,2093.000066976,35.46494,-83.43356,moderate,6,8
1698,10008848,Baxter Creek Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,4.9204,5,point to point,4.5,7,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",15.699956120698,4996.000159872,35.75111,-83.10966,hard,4,3
1699,10442841,Mount LeConte and Rainbow Falls and Grotto Falls via Appalachian Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,4.8497,5,loop,4.5,8,"['cave', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",31.699911402938003,7723.000247136,35.61103,-83.42493,hard,6,6
1700,10259317,Hazel Creek and Bone Valley Trail,Great Smoky Mountains National Park,Robbinsville,North Carolina,United States,4.8132,5,out and back,5.0,4,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'paddle-sports', 'horseback-riding', 'canoeing']",39.899888485086,6863.000219616,35.46757,-83.87672,hard,5,8
1701,10252302,Cooper Creek Trail,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,4.7442,1,out and back,3.0,6,"['dogs-no', 'forest', 'kids', 'waterfall', 'wild-flowers']","['fishing', 'hiking', 'walking']",4.099988541074,1227.000039264,35.49208,-83.37095,easy,5,3
1702,10290132,Mount Cammerer via Big Creek Trail,Great Smoky Mountains National Park,Maggie Valley,North Carolina,United States,4.709,7,loop,4.0,9,"['dogs-no', 'forest', 'river', 'views', 'waterfall']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",16.399954164296,3815.0001220799995,35.75232,-83.10997,hard,5,5
1703,10259316,"Eagle Creek, Spence Field, and Hazel Creek Loop Trail",Great Smoky Mountains National Park,Robbinsville,North Carolina,United States,4.7083,7,loop,4.0,4,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'paddle-sports', 'trail-running', 'horseback-riding', 'canoeing']",37.399895472236,6788.000217215999,35.46115,-83.81104,hard,6,9
1704,10308037,Noland Divide Trail to Deep Creek Trail Loop,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,4.6395,5,loop,4.5,10,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'camping', 'fishing', 'nature-trips', 'horseback-riding', 'fly-fishing']",17.799950251492,3802.000121664,35.45986,-83.43873,hard,6,6
1705,10258631,Smokemont Self-Guided Nature Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,4.5925,1,loop,4.5,6,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'nature-trips', 'walking']",0.599998323084,157.000005024,35.557900000000004,-83.3126,easy,7,4
1706,10314100,Pretty Hollow Gap Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,4.5202,5,out and back,4.5,12,"['dogs-no', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'horseback-riding']",11.199968697568,2470.00007904,35.62655,-83.11245,hard,5,7
1707,10010509,Palmer Creek Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,4.3014,3,out and back,3.5,9,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",9.199974287288,1814.000058048,35.62695,-83.11333,moderate,5,5
1708,10365352,Noland Creek Trail,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,4.2459,3,out and back,4.0,17,"['forest', 'views', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'horseback-riding']",18.49994829509,2500.00008,35.45755,-83.5266,moderate,3,5
1709,10308922,Mount Cammerer and Mount Sterling Loop,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,4.2011,5,loop,4.5,3,"['forest', 'views']","['backpacking', 'camping', 'hiking', 'nature-trips']",29.299918110601997,8891.000284512,35.75948,-83.10595,hard,2,4
1710,10391389,"Purchase Road, Ferguson Cabin, and Catalochee Divide Loop",Great Smoky Mountains National Park,Waynesville,North Carolina,United States,4.0918,3,loop,4.5,15,"['dogs-no', 'forest', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",5.599984348784,1263.000040416,35.57397,-83.07516,moderate,3,3
1711,10263496,Newton Bald Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,3.9957,5,out and back,4.0,7,"['dogs-no', 'views']",['hiking'],8.99997484626,2896.000092672,35.55287,-83.31003,hard,2,1
1712,10030317,Newton Bald Loop Trail,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,3.9424,5,loop,4.5,2,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",23.099935438734,5187.000165984,35.46411,-83.43396,hard,5,5
1713,10256461,Fork Ridge Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,3.9102,3,out and back,4.0,5,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",9.699972889858,2821.000090272,35.59061,-83.46959,moderate,5,4
1714,10011814,Kanati Fork Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,3.7796,7,out and back,3.5,13,"['dogs-no', 'wild-flowers']","['hiking', 'trail-running']",5.399984907756,2083.000066656,35.58788,-83.36388,hard,2,2
1715,10325962,Forney Ridge and Forney Creek Loop,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,3.7076,5,loop,5.0,4,"['forest', 'river', 'waterfall']","['backpacking', 'camping', 'hiking', 'nature-trips']",18.599948015604,4642.000148544,35.55682,-83.49605,hard,3,4
1716,10235682,Tow String Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,3.6714,3,loop,4.0,6,"['dogs-no', 'forest', 'wild-flowers']","['hiking', 'walking', 'horseback-riding']",4.699986864158,725.0000232,35.55293,-83.30943,moderate,3,3
1717,10011235,Wolf Ridge Trail to Gregory Bald,Great Smoky Mountains National Park,Robbinsville,North Carolina,United States,3.6124,5,point to point,4.5,4,"['dogs-no', 'forest', 'river', 'views']","['backpacking', 'camping', 'hiking']",7.1999798770079995,3687.000117984,35.46732,-83.8768,hard,4,3
1718,10341786,Swag Loop,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,3.4659,5,loop,4.5,7,"['forest', 'river', 'views']","['hiking', 'nature-trips']",9.399973728316,2286.000073152,35.57408,-83.09357,hard,3,2
1719,10021453,Hyatt Ridge Loop Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,3.3311,3,loop,4.0,1,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'trail-running', 'horseback-riding', 'fly-fishing']",9.099974566774,2372.000075904,35.62111,-83.21086,moderate,5,8
1720,10259300,Balsam Mountain Nature Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,3.3219,1,out and back,3.5,3,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",1.199996646168,121.00000387200001,35.5672,-83.17548,easy,6,5
1721,10259322,Forney Ridge and Noland Divide Loop Trail,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,3.2353,7,loop,5.0,2,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",18.099949413034,4071.0001302719998,35.5566,-83.49584,hard,5,6
1722,10300214,Forney Ridge to Silers Bald to Clingman Loop,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,3.1444,3,loop,4.5,2,"['forest', 'views']","['backpacking', 'camping', 'hiking', 'nature-trips']",20.99994130794,5278.000168896,35.557,-83.49626,moderate,2,4
1723,10457006,"Bradley Fork, Dry Sluice Gap, Appalachian, Hughes Ridge and Chasteen Creek Loop",Great Smoky Mountains National Park,Cherokee,North Carolina,United States,3.1333,5,loop,4.5,6,"['dogs-no', 'forest', 'river', 'views', 'waterfall']","['backpacking', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",24.399931805416,5232.000167424,35.56286,-83.31066,hard,5,7
1724,10327184,Spruce Mountain Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,3.1276,3,out and back,4.0,7,"['forest', 'views']",['hiking'],2.1999938513079997,744.0000238079999,35.61102,-83.18451,moderate,2,1
1725,10386497,Appalachian Trail: Lake Fontana Dam to Clingmans Dome,Great Smoky Mountains National Park,Bryson City,North Carolina,United States,3.0101,5,point to point,4.5,4,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'hiking', 'nature-trips', 'trail-running']",31.699911402938003,5570.00017824,35.56292,-83.49841,hard,5,4
1726,10259298,Big Creek Perimeter Loop,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,2.8908,7,loop,0.0,0,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",32.899908049106,7339.000234848,35.7595,-83.10597,hard,5,7
1727,10013141,Rich Gap via Long Hungry Ridge Trail,Great Smoky Mountains National Park,Fontana Dam,North Carolina,United States,2.7791,5,point to point,4.5,2,"['dogs-no', 'forest', 'river', 'views']","['camping', 'hiking']",7.499979038549999,3280.00010496,35.46722,-83.87692,hard,4,2
1728,10036694,Spruce Mountain Loop Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,2.7507,5,loop,3.0,2,"['dogs-no', 'forest', 'wild-flowers']","['backpacking', 'hiking']",21.399940189996,5328.0001704960005,35.56302,-83.16221,hard,3,2
1729,10236356,Lakeshore Trail via Fontana Dam,Great Smoky Mountains National Park,Fontana Dam,North Carolina,United States,2.6568,3,point to point,4.5,2,"['dogs-no', 'forest', 'lake', 'wildlife']","['backpacking', 'hiking']",32.699908608078,5547.000177504,35.46129,-83.81097,moderate,4,2
1730,10431929,"Thomas Divide, Newton Bald and Mingus Creek Trail",Great Smoky Mountains National Park,Cherokee,North Carolina,United States,2.6437,7,point to point,4.5,4,"['dogs-leash', 'forest', 'river', 'views', 'wild-flowers']","['backpacking', 'hiking', 'nature-trips', 'trail-running']",10.999969256540002,1338.0000428160001,35.58568,-83.39889,hard,5,4
